id,title,year,slug,runtime_min,sktorrent_video_id,sktorrent_cdn,sktorrent_qualities,has_dub,has_subtitles,csfd_rating,imdb_rating,priority_score,imdb_id,csfd_id,detail_url,prehrajto_verdict,prehrajto_candidates,prehrajto_best_url,prehrajto_best_title,prehrajto_search_url
13841,Klub 27,2008,klub-27-2008,94,26507,9,"720p,480p",t,f,,5.7,5.70,tt0906783,,https://ceskarepublika.wiki/filmy-online/klub-27-2008/,MAYBE,2,https://prehraj.to/klub-27-2008/5ad3611d99336,Klub 27 (2008),https://prehraj.to/hledej/Klub%2027
13887,Ničivé tornádo,2008,nicive-tornado-2008,92,47500,13,"720p,480p",t,f,,5.7,5.70,tt0983922,,https://ceskarepublika.wiki/filmy-online/nicive-tornado-2008/,FOUND,17,https://prehraj.to/nicive-tornado-2008-sk/6866796769aaa,Ničivé tornádo (2008)(SK),https://prehraj.to/hledej/Ni%C4%8Div%C3%A9%20torn%C3%A1do
13902,Ca$h,2008,ca-h-2008,100,37330,19,"720p,480p",t,f,,5.7,5.70,tt1002966,,https://ceskarepublika.wiki/filmy-online/ca-h-2008/,FOUND,1,https://prehraj.to/ca-h-2008-cz-dabing-hit/55fed8dd8273f,Ca$h (2008) CZ DABING HIT,https://prehraj.to/hledej/Ca%24h
13961,Správná volba,2008,spravna-volba-2008,120,589,24,"480p,240p",t,f,,5.7,5.70,tt1027862,,https://ceskarepublika.wiki/filmy-online/spravna-volba-2008/,FOUND,8,https://prehraj.to/spravna-volba-2008-cz-dabing/59f4d91cdc0ea,Správná Volba (2008) CZ Dabing,https://prehraj.to/hledej/Spr%C3%A1vn%C3%A1%20volba
13705,Expired,2007,expired-2007,107,22525,8,"720p,480p",f,t,,5.7,5.70,tt0488535,,https://ceskarepublika.wiki/filmy-online/expired-2007/,FOUND,10,https://prehraj.to/expired-2022-2160p-web-dl-x265-10bit-sdr-dd5-1-nogrp-titulky-cz/62538d1232a71,Expired.2022.2160p.WEB-DL.x265.10bit.SDR.DD5.1-NOGRP titulky CZ,https://prehraj.to/hledej/Expired
13797,Hoši z Chuecatown,2007,hosi-z-chuecatown-2007,101,704,24,"480p,240p",t,f,,5.7,5.70,tt0856776,,https://ceskarepublika.wiki/filmy-online/hosi-z-chuecatown-2007/,MAYBE,2,https://prehraj.to/hosi-z-chuecatown-2007-cz-dabing/5b4b0907b7827,Hoši z Chuecatown (2007) CZ Dabing,https://prehraj.to/hledej/Ho%C5%A1i%20z%20Chuecatown
13414,Lesy,2006,lesy-2006,91,3840,21,"720p,480p,360p",t,f,,5.7,5.70,tt0380066,,https://ceskarepublika.wiki/filmy-online/lesy-2006/,FOUND,5,https://prehraj.to/lesy-2006-fhd-cz-en-mkv/5ca014dad748b2ee,Lesy (2006) FHD cz en.mkv,https://prehraj.to/hledej/Lesy
13571,Frajer,2006,frajer-2006,115,55732,6,"720p,480p",t,f,,5.7,5.70,tt0435517,,https://ceskarepublika.wiki/filmy-online/frajer-2006/,FOUND,1,https://prehraj.to/fizli-v-maleroch-dzentlmen-a-frajer-bon-cop-bad-cop-2006-fr-en-cz-sk-bdrip-1080p/67caed27daa07,"Fízli v maléroch - Džentlmen a frajer - Bon Cop, Bad Cop 2006 FR+EN.CZ.SK BDRip 1080p",https://prehraj.to/hledej/Frajer
13370,Už jsme tam?,2005,uz-jsme-tam-2005,95,1216,19,"720p,480p,240p",t,f,,5.7,5.70,tt0368578,,https://ceskarepublika.wiki/filmy-online/uz-jsme-tam-2005/,FOUND,15,https://prehraj.to/uz-jsme-tamcz/663991cf32429,Už jsme tam⭐cz,https://prehraj.to/hledej/U%C5%BE%20jsme%20tam%3F
13403,Rodinné hříchy,2005,rodinne-hrichy-2005,90,55784,10,"720p,480p",t,f,,5.7,5.70,tt0378337,,https://ceskarepublika.wiki/filmy-online/rodinne-hrichy-2005/,FOUND,3,https://prehraj.to/rodinne-hrichy-2004-sk-mp4/f651f19f48de5a5f,Rodinné hříchy (2004)(SK).mp4,https://prehraj.to/hledej/Rodinn%C3%A9%20h%C5%99%C3%ADchy
13420,Malá ryba,2005,mala-ryba-2005,114,17972,22,"480p,240p",t,f,,5.7,5.70,tt0382810,,https://ceskarepublika.wiki/filmy-online/mala-ryba-2005/,LIKELY,5,https://prehraj.to/zraloci-a-male-ryby-1957-dual-cz-ger-dvdrip-x264-jrk-mkv/6138e3b806bbb4a1,Žraloci a malé ryby (1957) Dual CZ-ger DVDRip.x264-JrK.mkv,https://prehraj.to/hledej/Mal%C3%A1%20ryba
13428,Slečna Drsňák 2: Ještě drsnější,2005,slecna-drsnak-2-jeste-drsnejsi-2005,115,42511,13,HD,t,f,,5.7,5.70,tt0385307,,https://ceskarepublika.wiki/filmy-online/slecna-drsnak-2-jeste-drsnejsi-2005/,FOUND,2,https://prehraj.to/slecna-drsnak-2-jeste-drsnejsi-2005-cz-dabing/657b27f927004,Slecna Drsnak 2 Jeste drsnejsi 2005  Cz dabing,https://prehraj.to/hledej/Sle%C4%8Dna%20Drs%C5%88%C3%A1k%202
13456,Co je šeptem...,2005,co-je-septem-2005,97,958,24,"480p,240p",t,f,,5.7,5.70,tt0398375,,https://ceskarepublika.wiki/filmy-online/co-je-septem-2005/,FOUND,18,https://prehraj.to/co-je-septem-cz-dabing/55cecbac41922,Co je septem CZ dabing,https://prehraj.to/hledej/Co%20je%20%C5%A1eptem...
13522,Turning Green,2005,turning-green-2005,85,18282,9,"720p,480p",t,f,,5.7,5.70,tt0420978,,https://ceskarepublika.wiki/filmy-online/turning-green-2005/,FOUND,2,https://prehraj.to/turning-green-2005-czdab/60e3a049014fd,Turning Green (2005) CZdab,https://prehraj.to/hledej/Turning%20Green
13246,Prokletí bohů,2004,prokleti-bohu-2004,103,1698,5,"480p,360p",t,f,,5.7,5.70,tt0314063,,https://ceskarepublika.wiki/filmy-online/prokleti-bohu-2004/,FOUND,1,https://prehraj.to/immortal-prokleti-bohu-2004-1080p-cz/6848a9639308e,Immortal-Prokleti.bohu(2004).1080p.CZ.,https://prehraj.to/hledej/Proklet%C3%AD%20boh%C5%AF
13354,Madhouse,2004,madhouse-2004,91,19216,9,"480p,240p",t,f,,5.7,5.70,tt0363276,,https://ceskarepublika.wiki/filmy-online/madhouse-2004/,FOUND,4,https://prehraj.to/madhouse-1974-price-cushing-da77/615eefc263748,"Madhouse (1974-Price,Cushing--DA77)",https://prehraj.to/hledej/Madhouse
13401,Kostka 0,2004,kostka-0-2004,93,18715,7,480p,t,f,,5.7,5.70,tt0377713,,https://ceskarepublika.wiki/filmy-online/kostka-0-2004/,FOUND,23,https://prehraj.to/kostka-0-cube-zero-2004-cz-en-1080p-bluray-rip/66d63ae3803b9,Kostka.0-Cube.Zero.2004.CZ.EN.1080p.BluRay.Rip,https://prehraj.to/hledej/Kostka%200
13218,Cabin Fever,2003,cabin-fever-2003,93,22894,14,"480p,240p",t,f,,5.7,5.70,tt0303816,,https://ceskarepublika.wiki/filmy-online/cabin-fever-2003/,FOUND,9,https://prehraj.to/cabin-fever-patient-zero-2014-cz-tit-sci-fi-horor-koko/55c8dfaaeca90,"Cabin Fever,Patient Zero - 2014 cz tit.sci-fi horor koko",https://prehraj.to/hledej/Cabin%20Fever
13289,Pravá blondýnka 2,2003,prava-blondynka-2-2003,95,56965,23,"720p,480p",t,f,,5.7,5.70,tt0333780,,https://ceskarepublika.wiki/filmy-online/prava-blondynka-2-2003/,FOUND,14,https://prehraj.to/prava-blondynka-2-2003-cz-1080p/67d8223c942d4,Pravá blondýnka 2 (2003) CZ 1080p,https://prehraj.to/hledej/Prav%C3%A1%20blond%C3%BDnka%202
13292,Dracula 2: Vzkříšení,2003,dracula-2-vzkriseni-2003,84,27080,19,"720p,480p",t,f,,5.7,5.70,tt0336325,,https://ceskarepublika.wiki/filmy-online/dracula-2-vzkriseni-2003/,FOUND,2,https://prehraj.to/dracula-2-vzkriseni-2003-skdab/68a154700337d,Dracula 2 Vzkříšení (2003) SKdab,https://prehraj.to/hledej/Dracula%202
13404,Mazaný Filip,2003,mazany-filip-2003,99,2506,11,"480p,360p",t,f,,5.7,5.70,tt0378341,,https://ceskarepublika.wiki/filmy-online/mazany-filip-2003/,FOUND,17,https://prehraj.to/mazany-filip-cz-1080p/6399956ae3b92,Mazaný Filip cz 1080p,https://prehraj.to/hledej/Mazan%C3%BD%20Filip
13151,Counterstrike,2002,counterstrike-2002,96,44315,9,"720p,480p",f,t,,5.7,5.70,tt0281618,,https://ceskarepublika.wiki/filmy-online/counterstrike-2002/,FOUND,13,https://prehraj.to/counterstrike-2025-cz-dabing-1080p/6814b1ae3ed0b,Counterstrike+(2025)+CZ+Dabing+1080p,https://prehraj.to/hledej/Counterstrike
13156,Život nebo něco takového,2002,zivot-nebo-neco-takoveho-2002,103,45355,6,"720p,480p",t,f,,5.7,5.70,tt0282687,,https://ceskarepublika.wiki/filmy-online/zivot-nebo-neco-takoveho-2002/,FOUND,1,https://prehraj.to/zivot-nebo-neco-takoveho-2002-fhd-1080p-cz-1699/68a87746d966e,Život Nebo Něco Takového (2002) FHD 1080p CZ [1699],https://prehraj.to/hledej/%C5%BDivot%20nebo%20n%C4%9Bco%20takov%C3%A9ho
13167,Ted Bundy,2002,ted-bundy-2002,99,53662,4,"720p,480p",t,f,,5.7,5.70,tt0284929,,https://ceskarepublika.wiki/filmy-online/ted-bundy-2002/,FOUND,6,https://prehraj.to/ted-bundy-2002-1080p-bluray-dl-dts-x264-majo/686cdb55a5cb2,Ted.Bundy.2002.1080p.BluRay.DL.DTS.x264-MAJO,https://prehraj.to/hledej/Ted%20Bundy
13173,Mrtvá hlídka,2002,mrtva-hlidka-2002,94,29275,6,"720p,480p",t,f,,5.7,5.70,tt0286306,,https://ceskarepublika.wiki/filmy-online/mrtva-hlidka-2002/,FOUND,8,https://prehraj.to/mrtva-hlidka-deathwatch-2002-1080p-bluray-cz-dabing-miki/647a813e412e1,Mrtva hlidka - Deathwatch.2002.1080p.BluRay.CZ.dabing.MIKI,https://prehraj.to/hledej/Mrtv%C3%A1%20hl%C3%ADdka
13179,Chtíč,2002,chtic-2002,115,46439,20,"720p,480p",t,f,,5.7,5.70,tt0287963,,https://ceskarepublika.wiki/filmy-online/chtic-2002/,FOUND,16,https://prehraj.to/chtic-2002-bydejv/6806553e029da,Chtíč 2002 byDejv,https://prehraj.to/hledej/Cht%C3%AD%C4%8D
12823,Falešná hra,2000,falesna-hra-2000,100,44575,1,"720p,480p",t,f,,5.7,5.70,tt0184858,,https://ceskarepublika.wiki/filmy-online/falesna-hra-2000/,FOUND,16,https://prehraj.to/falesna-hra-ben-affleck-james-frain-gary-sinise-charlize-theron-2000-krimi-thriller-akcni-dvdrip-1080p-cz-dabing/68b9d4234dc1b,"Falešná hra (Ben Affleck, James Frain, Gary Sinise, Charlize Theron-2000 Krimi-Thriller-Akční-Dvdrip.1080p.) Cz dabing",https://prehraj.to/hledej/Fale%C5%A1n%C3%A1%20hra
12865,Rudá planeta,2000,ruda-planeta-2000,106,620,24,"480p,240p",t,f,,5.7,5.70,tt0199753,,https://ceskarepublika.wiki/filmy-online/ruda-planeta-2000/,FOUND,11,https://prehraj.to/ruda-planeta-red-planet-2000-cz-dab-tit-1080p-bluray/6319961cad68e,Rudá planeta ( Red Planet 2000 ) CZ dab + tit 1080p BluRay,https://prehraj.to/hledej/Rud%C3%A1%20planeta
12894,Herci,2000,herci-2000,103,26265,15,"480p,240p",t,f,,5.7,5.70,tt0211900,,https://ceskarepublika.wiki/filmy-online/herci-2000/,FOUND,3,https://prehraj.to/herci-2000-fhd-cz-fr-mkv/2ce308582b191f6f,Herci (2000) FHD cz fr.mkv,https://prehraj.to/hledej/Herci
12931,Two of Us,2000,two-of-us-2000,90,6389,5,"720p,480p,360p",f,t,,5.7,5.70,tt0228979,,https://ceskarepublika.wiki/filmy-online/two-of-us-2000/,FOUND,1,https://prehraj.to/two-of-us-2019-1080p-webrip-h264-aac-cz-tit/604f8730459a2,Two.of.Us.2019.1080p.WEBRip.H264.AAC.cz.tit,https://prehraj.to/hledej/Two%20of%20Us
12419,Nebezpečná mise,1999,nebezpecna-mise-1999,117,39258,17,"720p,480p",t,f,,5.7,5.70,tt0120617,,https://ceskarepublika.wiki/filmy-online/nebezpecna-mise-1999/,FOUND,4,https://prehraj.to/nebezpecna-mise-1999-cz-dab-1080p/8841f404109f6c7a,Nebezpečná mise 1999 CZ dab 1080p,https://prehraj.to/hledej/Nebezpe%C4%8Dn%C3%A1%20mise
12606,Vládce prokletých přání 2,1999,vladce-prokletych-prani-2-1999,96,53411,21,480p,t,f,,5.7,5.70,tt0156182,,https://ceskarepublika.wiki/filmy-online/vladce-prokletych-prani-2-1999/,FOUND,4,https://prehraj.to/vladce-prokletych-prani-2-andrew-divoff-paul-johansson-bokeem-woodbine-1999-horor-bdrip-1080p-cz-dabing/680ba31034cfb,"Vládce prokletých přání 2 (Andrew Divoff,Paul Johansson,Bokeem Woodbine-1999 Horor-Bdrip.1080p.) Cz dabing",https://prehraj.to/hledej/Vl%C3%A1dce%20proklet%C3%BDch%20p%C5%99%C3%A1n%C3%AD%202
12670,Čtvrté patro,1999,ctvrte-patro-1999,90,19211,12,480p,t,f,,5.7,5.70,tt0167752,,https://ceskarepublika.wiki/filmy-online/ctvrte-patro-1999/,MAYBE,2,https://prehraj.to/ctvrte-patro-the-4th-floor-1999-cz/585a70f246f59,Čtvrté-patro--The-4th-Floor-(1999)(CZ),https://prehraj.to/hledej/%C4%8Ctvrt%C3%A9%20patro
12355,Krevní pouto,1998,krevni-pouto-1998,96,53406,16,"720p,480p",t,f,,5.7,5.70,tt0118744,,https://ceskarepublika.wiki/filmy-online/krevni-pouto-1998/,FOUND,5,https://prehraj.to/krevni-pouto-1998-fhd-1080p-cz-2036/68ae0e29bb708,Krevní pouto 1998 FHD 1080p CZ {2036},https://prehraj.to/hledej/Krevn%C3%AD%20pouto
12364,Dr. Dolittle,1998,dr-dolittle-1998,85,46998,19,"720p,480p",t,f,,5.7,5.70,tt0118998,,https://ceskarepublika.wiki/filmy-online/dr-dolittle-1998/,FOUND,29,https://prehraj.to/dr-dolittle-1998/612eb8dd359c2,Dr.Dolittle (1998),https://prehraj.to/hledej/Dr.%20Dolittle
12376,Herkules a Xena Bitva o Olymp,1998,herkules-a-xena-bitva-o-olymp-1998,80,52022,,,t,f,,5.7,5.70,tt0119283,,https://ceskarepublika.wiki/filmy-online/herkules-a-xena-bitva-o-olymp-1998/,MAYBE,2,https://prehraj.to/herkules-a-xena-bitva-o-olymp-1998-cz-dabing/585a5a805d2a1,Herkules-a-Xena-Bitva-o-Olymp-1998-CZ-dabing,https://prehraj.to/hledej/Herkules%20a%20Xena%20Bitva%20o%20Olymp
12416,Babe: prasátko ve městě,1998,babe-prasatko-ve-meste-1998,96,42226,21,"720p,480p",t,f,,5.7,5.70,tt0120595,,https://ceskarepublika.wiki/filmy-online/babe-prasatko-ve-meste-1998/,LIKELY,2,https://prehraj.to/babe-2-prasatko-ve-meste-1998-en/675d7c33bff83,Babe 2 Prasátko ve městě 1998 EN,https://prehraj.to/hledej/Babe
12553,Temná legenda,1998,temna-legenda-1998,100,4601,2,"480p,360p",t,f,,5.7,5.70,tt0146336,,https://ceskarepublika.wiki/filmy-online/temna-legenda-1998/,FOUND,8,https://prehraj.to/temna-legenda-2-2000/601dbb0eb5cf9,Temná legenda 2 2000,https://prehraj.to/hledej/Temn%C3%A1%20legenda
12369,Flubber,1997,flubber-1997,93,52191,17,"720p,480p",t,f,,5.7,5.70,tt0119137,,https://ceskarepublika.wiki/filmy-online/flubber-1997/,FOUND,27,https://prehraj.to/flubber-1997-1080p-cz-sk-dabing/68fa4f82a3951,Flubber 1997 1080p CZ SK Dabing,https://prehraj.to/hledej/Flubber
12248,Loch Ness,1996,loch-ness-1996,101,36016,10,"720p,480p",t,f,,5.7,5.70,tt0113682,,https://ceskarepublika.wiki/filmy-online/loch-ness-1996/,FOUND,5,https://prehraj.to/loch-ness-1996-cz-dabing-fullhd-1080p/66d31bdc7c263,Loch Ness 1996 CZ Dabing FullHD 1080p,https://prehraj.to/hledej/Loch%20Ness
12308,Jaguár,1996,jaguar-1996,100,48374,12,"720p,480p",t,f,,5.7,5.70,tt0116676,,https://ceskarepublika.wiki/filmy-online/jaguar-1996/,FOUND,3,https://prehraj.to/jaguar-jean-reno-patrick-bruel-patricia-velasquez-danny-trejo-1996-dobrodruzny-komedie-bdrip-1080p-cz-dabing/67b71af90ce90,"Jaguár (Jean Reno,Patrick Bruel,Patricia Velasquez,Danny Trejo-1996 Dobrodružný-Komedie-Bdrip.-1080p.) Cz dabing",https://prehraj.to/hledej/Jagu%C3%A1r
12315,Kouzelný měšec,1996,kouzelny-mesec-1996,86,26623,16,"720p,480p",t,f,,5.7,5.70,tt0116796,,https://ceskarepublika.wiki/filmy-online/kouzelny-mesec-1996/,FOUND,11,https://prehraj.to/kouzelny-mesec-1996/6854a94967612,Kouzelný měšec 1996,https://prehraj.to/hledej/Kouzeln%C3%BD%20m%C4%9B%C5%A1ec
12320,Michael,1996,michael-1996,105,10653,18,480p,t,f,,5.7,5.70,tt0117038,,https://ceskarepublika.wiki/filmy-online/michael-1996/,FOUND,2,https://prehraj.to/michael-1996-wdl-cz-1080p/659c02d1df2e4,Michael (1996) WDL cz 1080p,https://prehraj.to/hledej/Michael
12243,Polibek smrti,1995,polibek-smrti-1995,101,37687,3,"480p,240p",t,f,,5.7,5.70,tt0113552,,https://ceskarepublika.wiki/filmy-online/polibek-smrti-1995/,FOUND,2,https://prehraj.to/polibek-smrti-horor-1988-cz-dabing/608d66c4c10c8,Polibek smrti-(horor)-(1988)--cz-dabing,https://prehraj.to/hledej/Polibek%20smrti
12139,Barva noci,1994,barva-noci-1994,121,48336,2,HD,t,f,,5.7,5.70,tt0109456,,https://ceskarepublika.wiki/filmy-online/barva-noci-1994/,FOUND,11,https://prehraj.to/barva-noci/581df5bd44cda,Barva noci,https://prehraj.to/hledej/Barva%20noci
12154,Herkules a Minotaurovo bludiště,1994,herkules-a-minotaurovo-bludiste-1994,90,36422,2,480p,t,f,,5.7,5.70,tt0110018,,https://ceskarepublika.wiki/filmy-online/herkules-a-minotaurovo-bludiste-1994/,FOUND,6,https://prehraj.to/herkules-a-minotaurovo-bludiste-1994-cz-dab-1080p/60a331a8ad9baa2d,Herkules a Minotaurovo bludiště 1994 CZ dab 1080p,https://prehraj.to/hledej/Herkules%20a%20Minotaurovo%20bludi%C5%A1t%C4%9B
12188,Scanner: Policajt,1994,scanner-policajt-1994,94,28603,19,"480p,240p",t,f,,5.7,5.70,tt0111082,,https://ceskarepublika.wiki/filmy-online/scanner-policajt-1994/,FOUND,2,https://prehraj.to/scanner-policajt-4k-cz/2cc5f521f642b65a,Scanner Policajt 4K CZ,https://prehraj.to/hledej/Scanner
12197,Lapeni v ráji,1994,lapeni-v-raji-1994,111,37757,9,"480p,240p",t,f,,5.7,5.70,tt0111477,,https://ceskarepublika.wiki/filmy-online/lapeni-v-raji-1994/,FOUND,2,https://prehraj.to/lapeni-v-raji-1994-cz-dab-1080p/e427f780fa72ad48,Lapeni v ráji 1994 CZ dab 1080p,https://prehraj.to/hledej/Lapeni%20v%20r%C3%A1ji
12064,Pátrací eso,1993,patraci-eso-1993,91,854,24,"480p,240p",t,f,,5.7,5.70,tt0106470,,https://ceskarepublika.wiki/filmy-online/patraci-eso-1993/,FOUND,11,https://prehraj.to/patraci-eso-lorenzo-lamas-matthias-hues-cyndi-pass-1993-akcni-krimi-cz-dabing/67547b8667457,"Pátrací eso (Lorenzo Lamas,Matthias Hues,Cyndi Pass-1993 Akční-Krimi) Cz dabing",https://prehraj.to/hledej/P%C3%A1trac%C3%AD%20eso
12094,Nesmrtelná teta,1993,nesmrtelna-teta-1993,101,14506,22,"720p,480p",t,f,,5.7,5.70,tt0107672,,https://ceskarepublika.wiki/filmy-online/nesmrtelna-teta-1993/,FOUND,32,https://prehraj.to/nesmrtelna-teta-1993-cz-dabing-fullhd/658830c518d29,Nesmrtelná teta (1993) CZ Dabing FullHD,https://prehraj.to/hledej/Nesmrteln%C3%A1%20teta
12114,Klíšťata,1993,klistata-1993,85,15571,4,"720p,480p",t,f,,5.7,5.70,tt0108339,,https://ceskarepublika.wiki/filmy-online/klistata-1993/,FOUND,7,https://prehraj.to/klistata-infested-1993/6563f4d69e799,Klistata - Infested (1993),https://prehraj.to/hledej/Kl%C3%AD%C5%A1%C5%A5ata
12031,Noc a město,1992,noc-a-mesto-1992,105,26612,20,"720p,480p",t,f,,5.7,5.70,tt0105001,,https://ceskarepublika.wiki/filmy-online/noc-a-mesto-1992/,FOUND,5,https://prehraj.to/noc-a-mesto-1992-usa-drama-krimi/3e1f3e243ab0cfc3,"Noc a mesto-1992,USA-drama,krimi",https://prehraj.to/hledej/Noc%20a%20m%C4%9Bsto
11918,Jáma a kyvadlo,1991,jama-a-kyvadlo-1991,97,1244,19,"480p,360p,240p",t,f,,5.7,5.70,tt0100369,,https://ceskarepublika.wiki/filmy-online/jama-a-kyvadlo-1991/,FOUND,18,https://prehraj.to/jama-a-kyvadlo-pit-and-the-pendulum-1961-cz/6823ae672c308,"Jáma a kyvadlo _ Pit and the Pendulum 1961, CZ",https://prehraj.to/hledej/J%C3%A1ma%20a%20kyvadlo
11962,Hudson Hawk,1991,hudson-hawk-1991,100,46286,16,"720p,480p",t,f,,5.7,5.70,tt0102070,,https://ceskarepublika.wiki/filmy-online/hudson-hawk-1991/,FOUND,9,https://prehraj.to/hudson-hawk-1991-1080p-cz-en/684935cdb1c33,Hudson Hawk (1991) 1080p CZ EN,https://prehraj.to/hledej/Hudson%20Hawk
11968,Závod lásky,1991,zavod-lasky-1991,91,39989,10,"720p,480p",t,f,,5.7,5.70,tt0102397,,https://ceskarepublika.wiki/filmy-online/zavod-lasky-1991/,LIKELY,2,https://prehraj.to/zavody-lasky-1991-cz-de/670c184d20ed1,Závody lásky (1991) CZ-DE,https://prehraj.to/hledej/Z%C3%A1vod%20l%C3%A1sky
11801,Krváček,1990,krvacek-1990,88,22986,16,"480p,240p",t,f,,5.7,5.70,tt0096871,,https://ceskarepublika.wiki/filmy-online/krvacek-1990/,FOUND,4,https://prehraj.to/krvacek-1990/5ab318f721a83,Krváček (1990),https://prehraj.to/hledej/Krv%C3%A1%C4%8Dek
11887,Koncert hrůzy,1990,koncert-hruzy-1990,93,22981,11,"480p,240p",t,f,,5.7,5.70,tt0099637,,https://ceskarepublika.wiki/filmy-online/koncert-hruzy-1990/,FOUND,4,https://prehraj.to/koncert-hruzy-1990-horor-cz-dabing/583b2f2e3c451,Koncert_hrůzy_(1990)_horor_CZ_dabing,https://prehraj.to/hledej/Koncert%20hr%C5%AFzy
11891,Chůva,1990,chuva-1990,92,18703,13,"480p,240p",t,f,,5.7,5.70,tt0099710,,https://ceskarepublika.wiki/filmy-online/chuva-1990/,FOUND,1,https://prehraj.to/chuva-v-akci-2010/5aa5a7280b0c4,Chůva v akci (2010),https://prehraj.to/hledej/Ch%C5%AFva
11905,Muži při práci,1990,muzi-pri-praci-1990,99,18729,11,"480p,240p",t,f,,5.7,5.70,tt0100135,,https://ceskarepublika.wiki/filmy-online/muzi-pri-praci-1990/,FOUND,8,https://prehraj.to/muzi-pri-praci-charlie-sheen-emilio-estevez-leslie-hope-1990-komedie-akcni-krimi-thriller-bdrip-1080p-cz-sk-dabing/68ea90cc1d9cb,"Muži při práci (Charlie Sheen, Emilio Estevez, Leslie Hope-1990 Komedie-Akční-Krimi-Thriller-Bdrip.-1080p.) Cz+Sk dabing",https://prehraj.to/hledej/Mu%C5%BEi%20p%C5%99i%20pr%C3%A1ci
11930,Stella,1990,stella-1990,109,27688,9,"720p,480p",t,f,,5.7,5.70,tt0100691,,https://ceskarepublika.wiki/filmy-online/stella-1990/,FOUND,1,https://prehraj.to/stella-1990-film-rezisera-johna-ermana-s-bette-midler-john-goodman-trini-alvarado-stephen-collins-marsha-mason-014905/687d02892fc5c,"Stella (1990) film režiséra Johna Ermana s Bette Midler, John Goodman, Trini Alvarado, Stephen Collins, Marsha Mason 014905",https://prehraj.to/hledej/Stella
11760,"Kopytem sem, kopytem tam",1989,kopytem-sem-kopytem-tam-1989,129,1638,24,"480p,240p",t,f,,5.7,5.70,tt0095463,,https://ceskarepublika.wiki/filmy-online/kopytem-sem-kopytem-tam-1989/,FOUND,15,https://prehraj.to/kopytem-sem-kopytem-tam-459/657ca2fad92fb,"Kopytem sem, Kopytem tam-459",https://prehraj.to/hledej/Kopytem%20sem%2C%20kopytem%20tam
11799,After Midnight,1989,after-midnight-1989,90,7727,1,"720p,480p,360p",f,t,,5.7,5.70,tt0096769,,https://ceskarepublika.wiki/filmy-online/after-midnight-1989/,FOUND,3,https://prehraj.to/after-midnight-po-pulnoci-2019-cz-tit/689ab2e918a65,After Midnight-Po pulnoci-2019-cz tit,https://prehraj.to/hledej/After%20Midnight
11814,Moucha 2,1989,moucha-2-1989,105,11005,20,"480p,240p",t,f,,5.7,5.70,tt0097368,,https://ceskarepublika.wiki/filmy-online/moucha-2-1989/,FOUND,28,https://prehraj.to/moucha-2/64f5b82c1b64b,Moucha 2,https://prehraj.to/hledej/Moucha%202
11851,Star Trek V: Poslední hranice,1989,star-trek-v-posledni-hranice-1989,107,14777,7,"720p,480p",t,f,,5.7,5.70,tt0098382,,https://ceskarepublika.wiki/filmy-online/star-trek-v-posledni-hranice-1989/,LIKELY,11,https://prehraj.to/star-trek-v-nejzazsi-hranice-cz-dabing-full-hd-1989/60dba72694d2b,Star Trek V - Nejzazší Hranice CZ Dabing Full HD (1989),https://prehraj.to/hledej/Star%20Trek%20V
11863,皇家飛鳳,1989,film-1989-2,86,39910,21,HD,f,t,,5.7,5.70,tt0098676,,https://ceskarepublika.wiki/filmy-online/film-1989-2/,NONE,0,,,https://prehraj.to/hledej/%E7%9A%87%E5%AE%B6%E9%A3%9B%E9%B3%B3
11717,Slimáci,1988,slimaci-1988,92,15270,7,"720p,480p",t,f,,5.7,5.70,tt0093995,,https://ceskarepublika.wiki/filmy-online/slimaci-1988/,FOUND,2,https://prehraj.to/slimaci-1988-czdab/605571671e463,Slimaci (1988) CZdab,https://prehraj.to/hledej/Slim%C3%A1ci
11768,Krásná mimozemšťanka,1988,krasna-mimozemstanka-1988,108,49948,10,"720p,480p",t,f,,5.7,5.70,tt0095687,,https://ceskarepublika.wiki/filmy-online/krasna-mimozemstanka-1988/,FOUND,7,https://prehraj.to/krasna-mimozemstanka-1988-cz-en/5ac204a7ccc46453,Krásná mimozemšťanka 1988 CZ en,https://prehraj.to/hledej/Kr%C3%A1sn%C3%A1%20mimozem%C5%A1%C5%A5anka
11693,Horké pronásledování,1987,horke-pronasledovani-1987,93,36907,21,"720p,480p",t,f,,5.7,5.70,tt0093215,,https://ceskarepublika.wiki/filmy-online/horke-pronasledovani-1987/,FOUND,3,https://prehraj.to/horke-pronasledovani-1987-1080p-cz-en/66507f4504f1f,Horké pronásledování (1987) 1080p CZ EN,https://prehraj.to/hledej/Hork%C3%A9%20pron%C3%A1sledov%C3%A1n%C3%AD
11703,Vládci vesmíru,1987,vladci-vesmiru-1987,106,18663,11,"720p,480p",t,f,,5.7,5.70,tt0093507,,https://ceskarepublika.wiki/filmy-online/vladci-vesmiru-1987/,FOUND,1,https://prehraj.to/vladci-vesmiru/f98a55151cb0be3b,Vládci vesmíru,https://prehraj.to/hledej/Vl%C3%A1dci%20vesm%C3%ADru
